file_id,file_path,directory,file_type,size_bytes,analyzed,summary,issues_found,importance,status
1032,dashboard2026\src\widgets\nft\TraitFloorGrid.tsx,dashboard2026\src\widgets\nft,.tsx,4086,no,,,,pending
1033,dashboard2026\src\widgets\onchain\ExchangeFlows.tsx,dashboard2026\src\widgets\onchain,.tsx,4510,no,,,,pending
1034,dashboard2026\src\widgets\onchain\OpenInterestMatrix.tsx,dashboard2026\src\widgets\onchain,.tsx,3930,no,,,,pending
1035,dashboard2026\src\widgets\onchain\StablecoinSupply.tsx,dashboard2026\src\widgets\onchain,.tsx,4541,no,,,,pending
1036,dashboard2026\src\widgets\onchain\TVLDashboard.tsx,dashboard2026\src\widgets\onchain,.tsx,4994,no,,,,pending
1037,dashboard2026\src\widgets\onchain\WhaleWatcher.tsx,dashboard2026\src\widgets\onchain,.tsx,4596,no,,,,pending
1038,dashboard2026\src\widgets\operator\ApprovalQueue.tsx,dashboard2026\src\widgets\operator,.tsx,2297,no,,,,pending
1039,dashboard2026\src\widgets\operator\AuthoritySwitches.tsx,dashboard2026\src\widgets\operator,.tsx,2750,no,,,,pending
1040,dashboard2026\src\widgets\operator\LearningProgress.tsx,dashboard2026\src\widgets\operator,.tsx,2026,no,,,,pending
1041,dashboard2026\src\widgets\operator\TradingModePanel.tsx,dashboard2026\src\widgets\operator,.tsx,1852,no,,,,pending
1042,dashboard2026\src\widgets\orderflow\AggressorRatio.tsx,dashboard2026\src\widgets\orderflow,.tsx,3268,no,,,,pending
1043,dashboard2026\src\widgets\orderflow\CVDChart.tsx,dashboard2026\src\widgets\orderflow,.tsx,4238,no,,,,pending
1044,dashboard2026\src\widgets\orderflow\DOMClickLadder.tsx,dashboard2026\src\widgets\orderflow,.tsx,6944,no,,,,pending
1045,dashboard2026\src\widgets\orderflow\FootprintChart.tsx,dashboard2026\src\widgets\orderflow,.tsx,4343,no,,,,pending
1046,dashboard2026\src\widgets\orderflow\LiquidityHeatmap.tsx,dashboard2026\src\widgets\orderflow,.tsx,5821,no,,,,pending
1047,dashboard2026\src\widgets\orderflow\SweepIcebergMonitor.tsx,dashboard2026\src\widgets\orderflow,.tsx,7960,no,,,,pending
1048,dashboard2026\src\widgets\orders\OrdersWidgets.tsx,dashboard2026\src\widgets\orders,.tsx,9845,no,,,,pending
1049,dashboard2026\src\widgets\perps\FundingTable.tsx,dashboard2026\src\widgets\perps,.tsx,4734,no,,,,pending
1050,dashboard2026\src\widgets\perps\LiquidationMap.tsx,dashboard2026\src\widgets\perps,.tsx,4762,no,,,,pending
1051,dashboard2026\src\widgets\perps\OracleSpread.tsx,dashboard2026\src\widgets\perps,.tsx,4718,no,,,,pending
1052,dashboard2026\src\widgets\positions\DrawdownCurve.tsx,dashboard2026\src\widgets\positions,.tsx,3632,no,,,,pending
1053,dashboard2026\src\widgets\positions\ExposureBreakdown.tsx,dashboard2026\src\widgets\positions,.tsx,5601,no,,,,pending
1054,dashboard2026\src\widgets\positions\FillsHistory.tsx,dashboard2026\src\widgets\positions,.tsx,4587,no,,,,pending
1055,dashboard2026\src\widgets\positions\FundingHistory.tsx,dashboard2026\src\widgets\positions,.tsx,4134,no,,,,pending
1056,dashboard2026\src\widgets\positions\IntradayPnLCurve.tsx,dashboard2026\src\widgets\positions,.tsx,4113,no,,,,pending
1057,dashboard2026\src\widgets\positions\OpenOrdersPanel.tsx,dashboard2026\src\widgets\positions,.tsx,4945,no,,,,pending
1058,dashboard2026\src\widgets\positions\PositionManager.tsx,dashboard2026\src\widgets\positions,.tsx,3296,no,,,,pending
1059,dashboard2026\src\widgets\positions\RiskParityAllocator.tsx,dashboard2026\src\widgets\positions,.tsx,6769,no,,,,pending
1060,dashboard2026\src\widgets\research\ActiveResearchPanel.tsx,dashboard2026\src\widgets\research,.tsx,2848,no,,,,pending
1061,dashboard2026\src\widgets\research\ArchetypePerformance.tsx,dashboard2026\src\widgets\research,.tsx,1079,no,,,,pending
1062,dashboard2026\src\widgets\research\AtomRegistry.tsx,dashboard2026\src\widgets\research,.tsx,1550,no,,,,pending
1063,dashboard2026\src\widgets\research\CompositionStatus.tsx,dashboard2026\src\widgets\research,.tsx,1507,no,,,,pending
1064,dashboard2026\src\widgets\research\DataSourceHealth.tsx,dashboard2026\src\widgets\research,.tsx,1266,no,,,,pending
1065,dashboard2026\src\widgets\research\DivergenceAlerts.tsx,dashboard2026\src\widgets\research,.tsx,1266,no,,,,pending
1066,dashboard2026\src\widgets\research\LearningLanesMonitor.tsx,dashboard2026\src\widgets\research,.tsx,1182,no,,,,pending
1067,dashboard2026\src\widgets\research\NarrativeTracker.tsx,dashboard2026\src\widgets\research,.tsx,1433,no,,,,pending
1068,dashboard2026\src\widgets\research\RegimeClassifier.tsx,dashboard2026\src\widgets\research,.tsx,1399,no,,,,pending
1069,dashboard2026\src\widgets\research\ResearchPanel.tsx,dashboard2026\src\widgets\research,.tsx,4859,no,,,,pending
1070,dashboard2026\src\widgets\research\SentimentStream.tsx,dashboard2026\src\widgets\research,.tsx,1043,no,,,,pending
1071,dashboard2026\src\widgets\risk\CorrelationMatrix.tsx,dashboard2026\src\widgets\risk,.tsx,3359,no,,,,pending
1072,dashboard2026\src\widgets\risk\GreeksPanel.tsx,dashboard2026\src\widgets\risk,.tsx,3882,no,,,,pending
1073,dashboard2026\src\widgets\risk\LiqCalc.tsx,dashboard2026\src\widgets\risk,.tsx,5933,no,,,,pending
1074,dashboard2026\src\widgets\risk\OptionsChain.tsx,dashboard2026\src\widgets\risk,.tsx,6385,no,,,,pending
1075,dashboard2026\src\widgets\risk\ScenarioBook.tsx,dashboard2026\src\widgets\risk,.tsx,5536,no,,,,pending
1076,dashboard2026\src\widgets\stocks\AnalystRatings.tsx,dashboard2026\src\widgets\stocks,.tsx,5745,no,,,,pending
1077,dashboard2026\src\widgets\stocks\Fundamentals.tsx,dashboard2026\src\widgets\stocks,.tsx,3861,no,,,,pending
1078,dashboard2026\src\widgets\stocks\InsiderTransactions.tsx,dashboard2026\src\widgets\stocks,.tsx,4476,no,,,,pending
1079,dashboard2026\src\widgets\stocks\SectorHeatmap.tsx,dashboard2026\src\widgets\stocks,.tsx,2804,no,,,,pending
1080,dashboard2026\src\widgets\stocks\ShortInterest.tsx,dashboard2026\src\widgets\stocks,.tsx,5018,no,,,,pending
1081,dashboard2026\src\widgets\testing\Backtester.tsx,dashboard2026\src\widgets\testing,.tsx,19786,no,,,,pending
1082,dashboard2026\src\widgets\testing\CalibrationReliability.tsx,dashboard2026\src\widgets\testing,.tsx,5508,no,,,,pending
1083,dashboard2026\src\widgets\testing\ChampionChallenger.tsx,dashboard2026\src\widgets\testing,.tsx,5590,no,,,,pending
1084,dashboard2026\src\widgets\testing\EquityCurveStudio.tsx,dashboard2026\src\widgets\testing,.tsx,6657,no,,,,pending
1085,dashboard2026\src\widgets\testing\ForwardTester.tsx,dashboard2026\src\widgets\testing,.tsx,5660,no,,,,pending
1086,dashboard2026\src\widgets\testing\MonteCarloPaths.tsx,dashboard2026\src\widgets\testing,.tsx,5590,no,,,,pending
1087,dashboard2026\src\widgets\testing\ParameterSweep.tsx,dashboard2026\src\widgets\testing,.tsx,4245,no,,,,pending
1088,dashboard2026\src\widgets\testing\RegimeShiftBoard.tsx,dashboard2026\src\widgets\testing,.tsx,9444,no,,,,pending
1089,dashboard2026\src\widgets\testing\ReplayHarness.tsx,dashboard2026\src\widgets\testing,.tsx,9336,no,,,,pending
1090,dashboard2026\src\widgets\testing\WalkForwardHarness.tsx,dashboard2026\src\widgets\testing,.tsx,8489,no,,,,pending
1091,dashboard2026\src\widgets\trading\AlgoOrderBuilder.tsx,dashboard2026\src\widgets\trading,.tsx,10099,no,,,,pending
1092,dashboard2026\src\widgets\trading\BasketOrderEditor.tsx,dashboard2026\src\widgets\trading,.tsx,6903,no,,,,pending
1093,dashboard2026\src\widgets\trading\ConditionalBracketBuilder.tsx,dashboard2026\src\widgets\trading,.tsx,8673,no,,,,pending
1094,dashboard2026\src\widgets\trading\OrderHotkeysPanel.tsx,dashboard2026\src\widgets\trading,.tsx,6144,no,,,,pending
1095,dashboard2026\src\widgets\trading\PreTradeSlippageSim.tsx,dashboard2026\src\widgets\trading,.tsx,6956,no,,,,pending
1096,dashboard_backend\__init__.py,dashboard_backend,.py,1051,no,,,,pending
1097,dashboard_backend\control_plane\decision_trace.py,dashboard_backend\control_plane,.py,3422,no,,,,pending
1098,dashboard_backend\control_plane\engine_status_grid.py,dashboard_backend\control_plane,.py,5020,no,,,,pending
1099,dashboard_backend\control_plane\memecoin_control_panel.py,dashboard_backend\control_plane,.py,5018,no,,,,pending
1100,dashboard_backend\control_plane\mode_control_bar.py,dashboard_backend\control_plane,.py,4894,no,,,,pending
1101,dashboard_backend\control_plane\router.py,dashboard_backend\control_plane,.py,2747,no,,,,pending
1102,dashboard_backend\control_plane\strategy_lifecycle_panel.py,dashboard_backend\control_plane,.py,2969,no,,,,pending
1103,dashboard_backend\control_plane\trader_intelligence_panel.py,dashboard_backend\control_plane,.py,5164,no,,,,pending
1104,dashboard_backend\control_plane\__init__.py,dashboard_backend\control_plane,.py,2151,no,,,,pending
1105,dash_meme\.gitignore,dash_meme,no_extension,91,no,,,,pending
1106,dash_meme\eslint.config.js,dash_meme,.js,763,no,,,,pending
1107,dash_meme\package-lock.json,dash_meme,.json,137930,no,,,,pending
1108,dash_meme\package.json,dash_meme,.json,1199,no,,,,pending
1109,dash_meme\postcss.config.js,dash_meme,.js,81,no,,,,pending
1110,dash_meme\tailwind.config.js,dash_meme,.js,1380,no,,,,pending
1111,dash_meme\tsconfig.app.json,dash_meme,.json,621,no,,,,pending
1112,dash_meme\tsconfig.json,dash_meme,.json,119,no,,,,pending
1113,dash_meme\tsconfig.node.json,dash_meme,.json,503,no,,,,pending
1114,dash_meme\vite.config.ts,dash_meme,.ts,2430,no,,,,pending
1115,dash_meme\src\App.tsx,dash_meme\src,.tsx,8438,no,,,,pending
1116,dash_meme\src\main.tsx,dash_meme\src,.tsx,867,no,,,,pending
1117,dash_meme\src\router.ts,dash_meme\src,.ts,5141,no,,,,pending
1118,dash_meme\src\api\alerts.ts,dash_meme\src\api,.ts,775,no,,,,pending
1119,dash_meme\src\api\audit.ts,dash_meme\src\api,.ts,3623,no,,,,pending
1120,dash_meme\src\api\base.ts,dash_meme\src\api,.ts,732,no,,,,pending
1121,dash_meme\src\api\cognitive.ts,dash_meme\src\api,.ts,16608,no,,,,pending
1122,dash_meme\src\api\cognitive_chat.ts,dash_meme\src\api,.ts,3488,no,,,,pending
1123,dash_meme\src\api\credentials.ts,dash_meme\src\api,.ts,836,no,,,,pending
1124,dash_meme\src\api\dashboard.ts,dash_meme\src\api,.ts,836,no,,,,pending
1125,dash_meme\src\api\fabric.ts,dash_meme\src\api,.ts,5361,no,,,,pending
1126,dash_meme\src\api\feeds.ts,dash_meme\src\api,.ts,2897,no,,,,pending
1127,dash_meme\src\api\governance.ts,dash_meme\src\api,.ts,3662,no,,,,pending
1128,dash_meme\src\api\intent.ts,dash_meme\src\api,.ts,1759,no,,,,pending
1129,dash_meme\src\api\memory.ts,dash_meme\src\api,.ts,6584,no,,,,pending
1130,dash_meme\src\api\operator.ts,dash_meme\src\api,.ts,4872,no,,,,pending
1131,dash_meme\src\api\plugins.ts,dash_meme\src\api,.ts,2106,no,,,,pending
1132,dash_meme\src\api\scout.ts,dash_meme\src\api,.ts,990,no,,,,pending
1133,dash_meme\src\api\signals.ts,dash_meme\src\api,.ts,12311,no,,,,pending
1134,dash_meme\src\api\simulation.ts,dash_meme\src\api,.ts,9188,no,,,,pending
1135,dash_meme\src\api\strategies.ts,dash_meme\src\api,.ts,2829,no,,,,pending
1136,dash_meme\src\api\syshealth.ts,dash_meme\src\api,.ts,827,no,,,,pending
1137,dash_meme\src\api\testing.ts,dash_meme\src\api,.ts,2457,no,,,,pending
1138,dash_meme\src\api\voicealerts.ts,dash_meme\src\api,.ts,1467,no,,,,pending
1139,dash_meme\src\components\AdapterStatusGrid.tsx,dash_meme\src\components,.tsx,3754,no,,,,pending
1140,dash_meme\src\components\ApprovalPanel.tsx,dash_meme\src\components,.tsx,6009,no,,,,pending
1141,dash_meme\src\components\AssetGrid.tsx,dash_meme\src\components,.tsx,2948,no,,,,pending
1142,dash_meme\src\components\AuthorityViolationCounter.tsx,dash_meme\src\components,.tsx,819,no,,,,pending
1143,dash_meme\src\components\AutonomyRibbon.tsx,dash_meme\src\components,.tsx,2281,no,,,,pending
1144,dash_meme\src\components\CognitiveHealthStrip.tsx,dash_meme\src\components,.tsx,3127,no,,,,pending
1145,dash_meme\src\components\CommandPalette.tsx,dash_meme\src\components,.tsx,7128,no,,,,pending
1146,dash_meme\src\components\DomainIndicator.tsx,dash_meme\src\components,.tsx,1578,no,,,,pending
1147,dash_meme\src\components\EngineBucketBadge.tsx,dash_meme\src\components,.tsx,514,no,,,,pending
1148,dash_meme\src\components\HoldersPanel.tsx,dash_meme\src\components,.tsx,2805,no,,,,pending
1149,dash_meme\src\components\HotkeyConfigurator.tsx,dash_meme\src\components,.tsx,4092,no,,,,pending
1150,dash_meme\src\components\HotPairsTicker.tsx,dash_meme\src\components,.tsx,3455,no,,,,pending
1151,dash_meme\src\components\KillSwitchPill.tsx,dash_meme\src\components,.tsx,302,no,,,,pending
1152,dash_meme\src\components\LiveStatusPill.tsx,dash_meme\src\components,.tsx,4320,no,,,,pending
1153,dash_meme\src\components\MockDataBanner.tsx,dash_meme\src\components,.tsx,1716,no,,,,pending
1154,dash_meme\src\components\ModeRibbon.tsx,dash_meme\src\components,.tsx,11242,no,,,,pending
1155,dash_meme\src\components\ModeTimeline.tsx,dash_meme\src\components,.tsx,1302,no,,,,pending
1156,dash_meme\src\components\PadlockFloors.tsx,dash_meme\src\components,.tsx,2227,no,,,,pending
1157,dash_meme\src\components\Panel.tsx,dash_meme\src\components,.tsx,777,no,,,,pending
1158,dash_meme\src\components\PlaceholderWidget.tsx,dash_meme\src\components,.tsx,1922,no,,,,pending
1159,dash_meme\src\components\PopoutButton.tsx,dash_meme\src\components,.tsx,979,no,,,,pending
1160,dash_meme\src\components\PreferencesBar.tsx,dash_meme\src\components,.tsx,3644,no,,,,pending
1161,dash_meme\src\components\PriceChart.tsx,dash_meme\src\components,.tsx,3191,no,,,,pending
1162,dash_meme\src\components\PromoteChain.tsx,dash_meme\src\components,.tsx,2307,no,,,,pending
1163,dash_meme\src\components\RugScoreCard.tsx,dash_meme\src\components,.tsx,3690,no,,,,pending
1164,dash_meme\src\components\Sidebar.tsx,dash_meme\src\components,.tsx,12188,no,,,,pending
1165,dash_meme\src\components\StateBadge.tsx,dash_meme\src\components,.tsx,616,no,,,,pending
1166,dash_meme\src\components\StatusPill.tsx,dash_meme\src\components,.tsx,730,no,,,,pending
1167,dash_meme\src\components\ToastHost.tsx,dash_meme\src\components,.tsx,1403,no,,,,pending
1168,dash_meme\src\components\TopBar.tsx,dash_meme\src\components,.tsx,4885,no,,,,pending
1169,dash_meme\src\components\TradeForm.tsx,dash_meme\src\components,.tsx,6341,no,,,,pending
1170,dash_meme\src\components\TradingStatusPill.tsx,dash_meme\src\components,.tsx,640,no,,,,pending
1171,dash_meme\src\components\TxFeed.tsx,dash_meme\src\components,.tsx,4252,no,,,,pending
1172,dash_meme\src\components\WidgetSlot.tsx,dash_meme\src\components,.tsx,1042,no,,,,pending
1173,dash_meme\src\components\WidgetStatusChip.tsx,dash_meme\src\components,.tsx,2541,no,,,,pending
1174,dash_meme\src\components\WidgetTogglePanel.tsx,dash_meme\src\components,.tsx,6685,no,,,,pending
1175,dash_meme\src\components\ui\alert.tsx,dash_meme\src\components\ui,.tsx,836,no,,,,pending
1176,dash_meme\src\components\ui\badge.tsx,dash_meme\src\components\ui,.tsx,1351,no,,,,pending
1177,dash_meme\src\components\ui\card.tsx,dash_meme\src\components\ui,.tsx,1186,no,,,,pending
1178,dash_meme\src\components\ui\ease-transition.tsx,dash_meme\src\components\ui,.tsx,815,no,,,,pending
1179,dash_meme\src\components\ui\index.ts,dash_meme\src\components\ui,.ts,210,no,,,,pending
1180,dash_meme\src\components\ui\natural-shape.tsx,dash_meme\src\components\ui,.tsx,1141,no,,,,pending
1181,dash_meme\src\components\ui\organic-container.tsx,dash_meme\src\components\ui,.tsx,1032,no,,,,pending
1182,dash_meme\src\components\ui\skeleton.tsx,dash_meme\src\components\ui,.tsx,311,no,,,,pending
1183,dash_meme\src\components\ui\textured-surface.tsx,dash_meme\src\components\ui,.tsx,1495,no,,,,pending
1184,dash_meme\src\lib\fuzzy.ts,dash_meme\src\lib,.ts,1269,no,,,,pending
1185,dash_meme\src\lib\utils.ts,dash_meme\src\lib,.ts,110,no,,,,pending
1186,dash_meme\src\pages\AdaptersPage.tsx,dash_meme\src\pages,.tsx,5289,no,,,,pending
1187,dash_meme\src\pages\AIPage.tsx,dash_meme\src\pages,.tsx,2007,no,,,,pending
1188,dash_meme\src\pages\AlertsPage.tsx,dash_meme\src\pages,.tsx,3271,no,,,,pending
1189,dash_meme\src\pages\architecture_view.tsx,dash_meme\src\pages,.tsx,4752,no,,,,pending
1190,dash_meme\src\pages\AuditPage.tsx,dash_meme\src\pages,.tsx,11696,no,,,,pending
1191,dash_meme\src\pages\BigSwapPage.tsx,dash_meme\src\pages,.tsx,5259,no,,,,pending
1192,dash_meme\src\pages\ChartingPage.tsx,dash_meme\src\pages,.tsx,2925,no,,,,pending
1193,dash_meme\src\pages\CognitiveChatPage.tsx,dash_meme\src\pages,.tsx,8386,no,,,,pending
1194,dash_meme\src\pages\CopyTradingPage.tsx,dash_meme\src\pages,.tsx,8517,no,,,,pending
1195,dash_meme\src\pages\CredentialsPage.tsx,dash_meme\src\pages,.tsx,5743,no,,,,pending
1196,dash_meme\src\pages\DyonLearningPage.tsx,dash_meme\src\pages,.tsx,1582,no,,,,pending
1197,dash_meme\src\pages\FabricPage.tsx,dash_meme\src\pages,.tsx,25333,no,,,,pending
1198,dash_meme\src\pages\FormsPage.tsx,dash_meme\src\pages,.tsx,4926,no,,,,pending
1199,dash_meme\src\pages\GovernancePage.tsx,dash_meme\src\pages,.tsx,2806,no,,,,pending
1200,dash_meme\src\pages\HazardsPage.tsx,dash_meme\src\pages,.tsx,3081,no,,,,pending
1201,dash_meme\src\pages\IndiraLearningPage.tsx,dash_meme\src\pages,.tsx,1658,no,,,,pending
1202,dash_meme\src\pages\LedgerPage.tsx,dash_meme\src\pages,.tsx,4013,no,,,,pending
1203,dash_meme\src\pages\MarketContextPage.tsx,dash_meme\src\pages,.tsx,2230,no,,,,pending
1204,dash_meme\src\pages\MemoryPage.tsx,dash_meme\src\pages,.tsx,27060,no,,,,pending
1205,dash_meme\src\pages\MultichartPage.tsx,dash_meme\src\pages,.tsx,4229,no,,,,pending
1206,dash_meme\src\pages\MultiswapPage.tsx,dash_meme\src\pages,.tsx,5023,no,,,,pending
1207,dash_meme\src\pages\ObservatoryPage.tsx,dash_meme\src\pages,.tsx,227,no,,,,pending
1208,dash_meme\src\pages\OnChainPage.tsx,dash_meme\src\pages,.tsx,1232,no,,,,pending
1209,dash_meme\src\pages\OpenOrdersFillsPage.tsx,dash_meme\src\pages,.tsx,5844,no,,,,pending
1210,dash_meme\src\pages\OperatorPage.tsx,dash_meme\src\pages,.tsx,18705,no,,,,pending
1211,dash_meme\src\pages\OrderFlowPage.tsx,dash_meme\src\pages,.tsx,2060,no,,,,pending
1212,dash_meme\src\pages\PairExplorerPage.tsx,dash_meme\src\pages,.tsx,4884,no,,,,pending
1213,dash_meme\src\pages\PluginsPage.tsx,dash_meme\src\pages,.tsx,7539,no,,,,pending
1214,dash_meme\src\pages\PoolExplorerPage.tsx,dash_meme\src\pages,.tsx,6193,no,,,,pending
1215,dash_meme\src\pages\PositionsPage.tsx,dash_meme\src\pages,.tsx,1908,no,,,,pending
1216,dash_meme\src\pages\RiskPage.tsx,dash_meme\src\pages,.tsx,2003,no,,,,pending
1217,dash_meme\src\pages\ScoutPage.tsx,dash_meme\src\pages,.tsx,4157,no,,,,pending
1218,dash_meme\src\pages\SecurityPage.tsx,dash_meme\src\pages,.tsx,5985,no,,,,pending
1219,dash_meme\src\pages\SignalsPage.tsx,dash_meme\src\pages,.tsx,10284,no,,,,pending
1220,dash_meme\src\pages\SimulationPage.tsx,dash_meme\src\pages,.tsx,26368,no,,,,pending
1221,dash_meme\src\pages\SniperPage.tsx,dash_meme\src\pages,.tsx,7273,no,,,,pending
1222,dash_meme\src\pages\StatsPage.tsx,dash_meme\src\pages,.tsx,4830,no,,,,pending
1223,dash_meme\src\pages\StrategiesPage.tsx,dash_meme\src\pages,.tsx,5680,no,,,,pending
1224,dash_meme\src\pages\SystemHealthPage.tsx,dash_meme\src\pages,.tsx,5631,no,,,,pending
1225,dash_meme\src\pages\TestingPage.tsx,dash_meme\src\pages,.tsx,3070,no,,,,pending
1226,dash_meme\src\pages\TradePage.tsx,dash_meme\src\pages,.tsx,4371,no,,,,pending
1227,dash_meme\src\pages\TradingPage.tsx,dash_meme\src\pages,.tsx,1793,no,,,,pending
1228,dash_meme\src\pages\WalletInfoPage.tsx,dash_meme\src\pages,.tsx,3293,no,,,,pending
